Gene name	Human gene name
Catsper1	CATSPER1
Zfp87	
Ctcf	CTCF
Cst6	CST6
Vmn1r188	
Zc2hc1c	ZC2HC1C
Itga5	
Zfp748	ZNF845
Ifnar2	IFNAR2
Gabrq	
Nek9	NEK9
Nr3c2	NR3C2
Tdrd1	TDRD1
Vmn1r189	
Vmn1r191	
Hmgxb3	HMGXB3
Vmn1r192	
Zfp729b	ZNF845
Pspc1	PSPC1
Traf3	TRAF3
Gm49345	ZNF678
Gm49345	ZNF736
Gm49345	ZNF695
Gm49345	ZNF682
Gm49345	ZNF738
Gm49345	ZNF727
Gm49345	ZNF85
Vmn1r193	
Vmn1r194	
Vmn1r195	
Zfp729a	ZNF845
Septin3	SEPTIN3
Carmil2	CARMIL2
Vmn1r196	
Dach1	DACH1
Phactr1	PHACTR1
Gm14819	SYCP3
Slc26a2	SLC26A2
Tmed10	TMED10
Spidr	SPIDR
Fhod3	FHOD3
Pqlc3	SLC66A3
Pcm1	PCM1
S1pr1	S1PR1
Cetn2	CETN2
Mrpl47	MRPL47
Lrch2	LRCH2
Amn	AMN
Rpl36a-ps1	
Zmym5	ZMYM5
Gm21970	
Gm21970	IL10RB
Il12a	IL12A
Pkp2	PKP2
2410004P03Rik	
Wbp2nl	WBP2NL
Kcnf1	KCNF1
Naga	NAGA
Mzt1	MZT1
Fos	FOS
Il10rb	
Il10rb	IL10RB
Wdhd1	WDHD1
1110032F04Rik	C3orf80
Vmn1r197	
Adgrl4	ADGRL4
Jdp2	JDP2
Vmn1r198	
Ccdc191	CCDC191
Zfp738	ZNF678
Zfp738	ZNF736
Zfp738	ZNF695
Zfp738	ZNF682
Zfp738	ZNF738
Zfp738	ZNF727
Zfp738	ZNF85
Batf	BATF
Flvcr2	FLVCR2
Banf1	
Dph5	DPH5
Vmn1r199	
Acd	ACD
Ankra2	ANKRA2
Pbdc1	PBDC1
Pdia6	PDIA6
Pheta2	PHETA2
Eif1ad	EIF1AD
Smdt1	SMDT1
Vwa2	VWA2
Yars2	YARS2
Ndufb5	NDUFB5
Ndufb5	
Zdhhc23	ZDHHC23
Pde6a	PDE6A
Nsdhl	NSDHL
Gtsf1	
Cdc42bpb	CDC42BPB
Ifnar1	IFNAR1
Asah1	ASAH1
Magee1	MAGEE1
Sart1	SART1
Gm9955	
Socs4	SOCS4
Tpgs2	TPGS2
Gm21976	
Gm15128	
Slc30a7	SLC30A7
Vmn1r200	
Zmym2	ZMYM2
Gm15080	
Zfp65	ZNF200
Zfp65	KRBOX1
Zfp65	
Ifi44	IFI44
Cypt2	
Ppargc1b	PPARGC1B
Fgf16	FGF16
Tsga10ip	TSGA10IP
Ifngr2	IFNGR2
Gm15107	
Vmn1r201	
Bora	BORA
Vmn1r202	
Zfp85	
Pard6a	PARD6A
Ifi44l	IFI44L
Vmn1r203	
Drap1	DRAP1
Gm15114	
Tdrkh	TDRKH
Vmn1r204	
Tmem50b	TMEM50B
Vmn1r205	
Vmn1r206	
Gm8334	
Erg28	ERG28
Zfp493	
Zfp185	ZNF185
AW554918	KIAA1328
Ndufa6	NDUFA6
Frg1	
Lbhd2	
Gramd1c	GRAMD1C
Vmn1r207	
Exoc3l4	EXOC3L4
Gtsf2	
Btf3	BTF3
Gja3	GJA3
Mapk1ip1l	MAPK1IP1L
Cyp2d22	CYP2D6
Cyp2d22	CYP2D7
Enkd1	ENKD1
AI837181	C11orf68
Arhgef37	ARHGEF37
Fosl1	FOSL1
Gjb2	GJB2
4933405L10Rik	C16orf86
Gm4491	
Ccdc85b	CCDC85B
Ptgfr	PTGFR
Afap1l2	AFAP1L2
Gjb6	GJB6
Cyp2d11	CYP2D6
Cyp2d11	CYP2D7
Arhgap10	ARHGAP10
Vmn1r208	
Gm15127	
Foxd1	FOXD1
Nckap1l	
Zfp273	
Cryl1	CRYL1
Celf4	CELF4
Usp13	USP13
Atp6v1c2	ATP6V1C2
Vmn1r209	
Pnma5	PNMA5
Vmn1r210	
Gm10320	SEC61B
Pnma3	PNMA3
Dis3	DIS3
Dnajc28	DNAJC28
Tbc1d7	TBC1D7
Xlr4a	
Atp6v1a	ATP6V1A
Luzp4	
Extl2	EXTL2
Fer1l6	FER1L6
Dock11	DOCK11
Zfp983	
Lgals3	LGALS3
Vmn1r211	
Six2	SIX2
Gm10037	ZNF257
Gm10037	ZNF680
Gm10037	ZNF723
Gm10037	ZNF92
Gm10037	ZNF273
Cyp2d10	CYP2D6
Cyp2d10	CYP2D7
Gm10226	
BC048507	DYNLL1
Zfp760	ZNF34
Vmn1r212	
Tmem174	TMEM174
Triml1	TRIML1
Zfp229	
Gfod1	GFOD1
Gipc2	GIPC2
Tmem171	TMEM171
Gfod2	GFOD2
Vmn1r213	
Daxx	DAXX
Vmn1r214	
Ift88	IFT88
Fibp	FIBP
Triml2	TRIML2
Vmn1r215	
Vmn1r216	
Vmn1r216	
Tmem65	TMEM65
Vmn1r217	
Oaz3	OAZ3
Dnm1l	DNM1L
Vmn1r218	
Vmn1r219	
Vmn1r220	
Tnfaip2	TNFAIP2
Vmn1r221	
Prmt9	PRMT9
Trmt12	TRMT12
Rnf139	RNF139
Sirt5	SIRT5
Gm49356	
Dab2	DAB2
Mrpl9	MRPL9
Ctsw	CTSW
Zfp820	ZNF34
Zfp42	ZFP42
Srbd1	SRBD1
Pibf1	PIBF1
Dnajb4	DNAJB4
Adam26b	
Pik3c3	PIK3C3
Ranbp10	RANBP10
Vmn1r222	
Vmn1r223	
Efemp2	EFEMP2
Mtrr	MTRR
Xlr3a	
Gm266	
Nol10	NOL10
Ift80	IFT80
Zfp995	ZNF34
Adam26a	
Il17d	IL17D
Zfp942	ZNF34
Adam34l	
Adam34	
Zmiz1	ZMIZ1
Zfp943	ZNF34
Tmem184c	TMEM184C
Ott	
Odc1	ODC1
Nol7	NOL7
Zfp947	ZNF34
Zfp994	ZNF34
Prkce	PRKCE
Tsnaxip1	TSNAXIP1
Gm15093	
Fastkd3	FASTKD3
Hpcal1	HPCAL1
Il13ra1	IL13RA1
Ednra	EDNRA
Mus81	MUS81
Eef1akmt1	EEF1AKMT1
Riiad1	RIIAD1
Cenpt	CENPT
Naa50	NAA50
Gm7072	ZNF34
Zfp322a	ZNF322
Klf5	KLF5
Rit2	RIT2
Vcam1	VCAM1
Tapbp	TAPBP
5730507C01Rik	
Gm15085	
Syt4	SYT4
Klf12	KLF12
Usf3	USF3
Zcchc12	
Csnk1a1	CSNK1A1
Thap11	THAP11
Ttc29	TTC29
1700001L19Rik	C5orf49
Tacr2	TACR2
Abt1	ABT1
Eif5	EIF5
Prr30	PRR30
Gm10439	
Gart	GART
1500009L16Rik	C12orf75
Btn1a1	BTN1A1
Cfl1	CFL1
Xpo4	XPO4
Zfp944	ZNF34
Gpr88	GPR88
Pou4f2	POU4F2
Gm10309	
Zbtb22	ZBTB22
Rbmxl1	RBMX
Smc4	SMC4
Xlr5a	
Snx32	SNX32
Arhgef7	ARHGEF7
Arhgap18	ARHGAP18
Zfp758	
Adcy2	ADCY2
Epas1	EPAS1
Nscme3l	NSMCE3
Nuak1	NUAK1
Ovol1	OVOL1
Pwwp4a	PWWP4
Gm49361	LATS2
Ap5b1	AP5B1
Pwwp4b	PWWP4
Zfp946	ZNF34
Ranbp9	RANBP9
Lats2	LATS2
Lonrf3	LONRF3
Rnaseh2c	RNASEH2C
Ckap4	CKAP4
Tmem247	TMEM247
Cct2	CCT2
Trim59	TRIM59
Atp6v1e2	ATP6V1E2
Rhoq	RHOQ
Cdc14a	CDC14A
Gm15097	
Cyp2d9	CYP2D6
Cyp2d9	CYP2D7
Vmn2r111	
Smarca2	SMARCA2
Sap18	SAP18
Gm6268	
Pigf	PIGF
Gm14569	KIAA1210
Pgrmc1	PGRMC1
Ska3	SKA3
Rgl2	RGL2
Fcho2	FCHO2
Gm15091	
Tcp11l2	TCP11L2
Dlgap5	DLGAP5
Tatdn1	TATDN1
Atrx	ATRX
Frs2	FRS2
Gm21863	
Kpna4	KPNA4
Yeats4	YEATS4
Cript	CRIPT
Polr3b	POLR3B
Vmn2r112	
Sidt1	SIDT1
Ndufb9	NDUFB9
Socs5	SOCS5
C9	C9
Mark3	MARK3
Arl14	ARL14
Rtca	RTCA
Foxp4	FOXP4
9530003J23Rik	LYZ
Pde1b	
Lyz2	LYZ
Mcur1	MCUR1
Ppm1l	PPM1L
Lyz1	LYZ
Lama2	LAMA2
Rnf182	RNF182
Celf3	CELF3
Nutf2	
Cd83	CD83
Mrpl57	MRPL57
Btn2a2	BTN2A2
Tbc1d4	TBC1D4
Tex29	TEX29
A230072I06Rik	
Akap17b	
Fat1	FAT1
Spice1	
Spice1	SPICE1
Ppp1r1a	
H4c8	
Xlr5b	
H2ac10	
Slc25a46	SLC25A46
H3c8	H3C3
Cyp2d12	CYP2D6
Cyp2d12	CYP2D7
H2bc9	H2BC14
Tent4a	TENT4A
B930094E09Rik	
Il17b	IL17B
Ralgapa1	RALGAPA1
Slc25a43	SLC25A43
Pcyox1l	PCYOX1L
Cfap44	CFAP44
Spin2d	
Grpel2	GRPEL2
Slc25a5	SLC25A5
Glycam1	
Xlr3b	
H3c7	H3C13
Afap1l1	AFAP1L1
Il12rb2	IL12RB2
Zfp945	ZNF34
Cyp2d34	CYP2D6
Cyp2d34	CYP2D7
H4c6	
H1f3	H1-3
Cpsf6	CPSF6
Sox1	SOX1
H3c6	
B3galnt1	B3GALNT1
Tmem29	FAM156B
Tmem29	FAM156A
H2ac8	
Pfdn6	PFDN6
H2bc8	H2BC7
Dbt	DBT
H2bc7	
H2ac7	H2AC4
Mucl1	
Mtnr1a	MTNR1A
H3c4	H3C13
Son	SON
H4c4	H4C9
H2bc6	H2BC8
Zdhhc20	ZDHHC20
Fyb	FYB1
Spaca7	SPACA7
H1f4	H1-4
Sap130	SAP130
H2ac6	
Il23r	IL23R
H2bc4	
Lrrc39	LRRC39
H1f6	H1-6
H4c3	
C330007P06Rik	STEEP1
F11	F11
Hfe	HFE
Tacstd2	TACSTD2
Vmn2r113	
Mug2	CPAMD8
Mug2	PZP
Nmd3	NMD3
Mcfd2	MCFD2
H1f2	H1-2
H3c3	H3C13
H2bc3	H2BC3
H2ac4	
Klkb1	KLKB1
Rfx4	RFX4
Fbxo34	FBXO34
H3c2	H3C13
H4c2	
H4c1	H4C15
Mtss1	MTSS1
Tnpo1	TNPO1
Gm45753	CYP4V2
Magt1	MAGT1
Aplf	APLF
Cyp4v3	CYP4V2
1700122O11Rik	
Vmn2r130	
Ablim3	ABLIM3
1700067P10Rik	
Boc	BOC
Pex5l	PEX5L
Slc10a7	SLC10A7
Wdr46	WDR46
Commd6	COMMD6
Micu2	MICU2
Try4	PRSS3
Try4	PRSS1
Try4	PRSS2
Mucl2	
Ammecr1l	AMMECR1L
Uchl3	UCHL3
B3galt4	B3GALT4
9830107B12Rik	
Cpm	CPM
Cyp2d40	CYP2D6
Cyp2d40	CYP2D7
Slco1c1	SLCO1C1
Zfp40	
Fgf9	FGF9
Fgd4	FGD4
Xlr4b	
Polr2d	POLR2D
A530064D06Rik	
Sqle	SQLE
Sh3tc2	SH3TC2
Atg14	ATG14
H3c1	H3C3
H1f1	H1-1
Ric8b	RIC8B
Vmn2r114	
H2bl1	
Trim38	TRIM38
Trem1	TREM1
Cyp2d26	CYP2D6
Cyp2d26	CYP2D7
Zfp366	ZNF366
Trem3	
Ptcd2	PTCD2
Rps18	
1700129C05Rik	
Try5	PRSS3
Try5	PRSS1
Try5	PRSS2
Tcf20	TCF20
Edc4	EDC4
Fhl4	FHL1
Nsun2	NSUN2
Tmem263	TMEM263
Gm5142	
Adrb2	ADRB2
Cox7b	COX7B
Try10	PRSS3
Try10	PRSS1
Try10	PRSS2
Mterf2	MTERF2
Rcbtb1	RCBTB1
Wdr33	WDR33
F8a	F8A1
F8a	F8A3
F8a	F8A2
Ube2a	UBE2A
Cry1	CRY1
Vmn2r115	
Rictor	RICTOR
Prss3	PRSS3
Prss3	PRSS1
Prss3	PRSS2
Ttc7	TTC7A
1810020O05Rik	CFAP92
Gm5771	PRSS3
Gm5771	PRSS1
Gm5771	PRSS2
Hk1	HK1
Phf11a	PHF11
Sft2d3	SFT2D3
Apex2	APEX2
Htr4	HTR4
Phf11b	PHF11
Trmt13	TRMT13
Lmo7	LMO7
Gm10334	PRSS3
Gm10334	PRSS1
Gm10334	PRSS2
Vmn2r116	
Gm815	
Lims2	LIMS2
Efcc1	EFCC1
Kat5	KAT5
Lsm6	LSM6
Slc17a2	SLC17A2
Vmn2r117	
Klrg1	KLRG1
Jam3	JAM3
Nrn1l	NRN1L
Sptssb	
Nkrf	NKRF
Prss1	PRSS3
Prss1	PRSS1
Prss1	PRSS2
Zfp213	ZNF213
Gpr17	GPR17
Washc5	WASHC5
Pskh1	PSKH1
Fbxo38	FBXO38
Xlr4c	
Rexo2	REXO2
Ctrl	CTRL
Stpg4	STPG4
Mrps27	MRPS27
Olfr19	OR7A10
Olfr19	OR7A5
Olfr19	OR7A17
Gp9	GP9
Nepro	NEPRO
Otol1	OTOL1
Tubgcp3	TUBGCP3
Treml4	TREML4
Myo7b	MYO7B
Rbm7	
Rbm7	RBM7
Slco1b2	SLCO1B3-SLCO1B7
Slco1b2	SLCO1B1
Slco1b2	SLCO1B3
Srd5a1	SRD5A1
Xlr3c	
Snx27	SNX27
Spag6l	SPAG6
Gm5617	C11orf71
Xlr5c	
Hmgcll1	HMGCLL1
Map1b	MAP1B
Alas2	ALAS2
Igll1	
Prss2	PRSS3
Prss2	PRSS1
Prss2	PRSS2
Ube2ql1	UBE2QL1
Ckb	CKB
Vpreb1	VPREB1
Cartpt	CARTPT
Gtpbp8	GTPBP8
Gm5724	SLCO1A2
Jarid2	JARID2
Trmt61a	TRMT61A
M6pr	M6PR
Spink10	SPINK9
Phf11d	PHF11
Nsmce2	NSMCE2
Nnmt	NNMT
Zfp13	ZNF205
Bag5	BAG5
Col6a5	COL6A5
Brms1l	BRMS1L
Gm45015	ZCCHC18
Gm45015	ZCCHC12
Cd200r1	CD200R1L
Cd200r1	CD200R1
Atp7a	ATP7A
Trib1	TRIB1
Calm2	CALM2
Fam149a	FAM149A
Rab43	RAB43
Nfam1	NFAM1
Gm36368	
Spink7	SPINK7
Sass6	SASS6
Rela	RELA
Spink13	SPINK13
Coa8	COA8
Kctd12	KCTD12
Treml2	TREML2
Phf11c	PHF11
Zbtb16	ZBTB16
Donson	DONSON
Gm45140	
Iws1	IWS1
Vps52	VPS52
Acod1	ACOD1
Gfral	GFRAL
Mbip	MBIP
Cln5	
Cln5	CLN5
Mdm2	MDM2
Fbxl3	FBXL3
Slco1a4	SLCO1A2
Psmb10	PSMB10
Igsf9b	IGSF9B
Nkx2-1	NKX2-1
Tlr13	
Gm17662	
Zfp534	ZNF34
Zfp275	
Fndc5	FNDC5
Nkx2-9	NKX2-8
Vldlr	VLDLR
Pax9	PAX9
Lcat	LCAT
4933412E24Rik	CXorf49B
4933412E24Rik	CXorf49
4933412E24Rik	
Zfp984	ZNF34
Osmr	OSMR
Mfsd14a	MFSD14A
Zfp933	
Gm18336	PNMA6F
Gm18336	PNMA6E
Zfp827	ZNF827
Apcdd1	APCDD1
Zfp92	ZFP92
Setdb2	SETDB2
Fyb2	FYB2
Ttll5	
Gm47985	
Pgk1	PGK1
Gm8947	
Gm43191	
Med10	
Gm47995	
3110040M04Rik	
Gm47996	
Atp5o	DONSON
Tuft1	TUFT1
Proc	
Pcmtd1	PCMTD1
Cd200r4	CD200R1L
Cd200r4	CD200R1
Spata19	SPATA19
Prkaa2	PRKAA2
Trex2	TREX2
Taf9b	TAF9B
Plpp3	PLPP3
Plpp3	
Cd200r2	CD200R1L
Cd200r2	CD200R1
Mccc2	MCCC2
Map3k2	MAP3K2
1700011L22Rik	C4orf51
Col6a4	
Cdh7	CDH7
Epcam	EPCAM
Slco1a1	SLCO1A2
Top3b	TOP3B
Mmaa	MMAA
Miip	MIIP
Slc35e3	SLC35E3
Tlr3	TLR3
Ptprk	PTPRK
Septin6	SEPTIN6
B430306N03Rik	
Ercc3	ERCC3
Lratd2	LRATD2
Slc17a3	SLC17A3
Cab39l	CAB39L
A1bg	A1BG
Sis	SI
Exo1	EXO1
Trem2	TREM2
Isy1	ISY1
Isy1	ISY1-RAB43
Hcrtr2	HCRTR2
Napg	NAPG
Serhl	SERHL2
Fv1	
Zscan10	ZSCAN10
Smad1	SMAD1
S100pbp	S100PBP
Cdadc1	CDADC1
Gm38100	BECN2
Uxs1	UXS1
Htr3a	HTR3A
Atp11a	ATP11A
Ice1	ICE1
Slitrk3	SLITRK3
Msh2	MSH2
Sowahd	SOWAHD
Ephb6	EPHB6
Bche	BCHE
Pfkfb1	PFKFB1
Dtnbp1	DTNBP1
Shisa2	SHISA2
Myc	MYC
Slc35a3	SLC35A3
Atp8a2	ATP8A2
Bin1	BIN1
Fam83b	FAM83B
Kcnv2	KCNV2
Rrp7a	RRP7A
Cdh19	CDH19
Htr3b	HTR3B
Pum3	PUM3
Hkdc1	HKDC1
Usp24	USP24
Selenbp2	SELENBP1
Opcml	OPCML
Dsel	DSEL
Kcnk12	KCNK12
Rpl36-ps4	
Mmp25	MMP25
Trpv6	TRPV6
Slc12a4	SLC12A4
Supv3l1	SUPV3L1
Cd200r3	CD200R1L
Cd200r3	CD200R1
Gmppa	GMPPA
Glyctk	GLYCTK
Nupl1	NUP58
Treml1	TREML1
Mycbp2	MYCBP2
Slc17a1	SLC17A1
Haus7	HAUS7
Zbbx	ZBBX
Poldip3	POLDIP3
Tinag	TINAG
Trpv5	TRPV5
Yars	YARS1
Themis	THEMIS
Msh6	MSH6
Rfx3	RFX3
Rpl39	RPL39
Ntm	NTM
Bicdl2	BICDL2
Gm35060	TEX51
Llcfc1	LLCFC1
Fnd3c2	
Gypc	GYPC
Tslp	TSLP
Serpini2	SERPINI2
Slc17a4	SLC17A4
Wdr36	WDR36
Pcsk9	PCSK9
Gm6614	SLCO1A2
Gsdmc	GSDMC
Wdr82	WDR82
Btbd11	BTBD11
Agl	AGL
H2-K1	
Pld5	PLD5
Upf3b	UPF3B
Bsnd	BSND
Otud4	OTUD4
Tmem61	TMEM61
H2bc1	H2BC1
H2ac1	H2AC1
Cyb5r3	CYB5R3
Bdp1	BDP1
Ppm1f	PPM1F
C77080	KIAA1522
Snx19	SNX19
Cryzl1	CRYZL1
Rbm8a2	RBM8A
Nkap	NKAP
Asic4	ASIC4
Kel	KEL
Camk4	CAMK4
Adamts15	ADAMTS15
Sync	SYNC
Dpep3	DPEP3
Cntnap5a	
Akap14	AKAP14
Stard4	STARD4
Dhcr24	DHCR24
Ppm1m	PPM1M
Wdr49	WDR49
Ndufa1	NDUFA1
Dpep2	DPEP2
Ablim1	ABLIM1
Cnbp	CNBP
Rnf113a1	RNF113A
Rnf113a1	RNF113B
Bgn	BGN
Lifr	LIFR
Nrep	NREP
Sntg1	SNTG1
Pdcd10	PDCD10
Abce1	ABCE1
Rbbp4	RBBP4
Vps26a	VPS26A
Ring1	RING1
Usp28	USP28
Serpini1	SERPINI1
Epb41l4a	EPB41L4A
Lexm	LEXM
Mylip	MYLIP
Anapc10	ANAPC10
Hhip	HHIP
Cgn	CGN
Thoc6	THOC6
Gm9	
Srgn	SRGN
Rhox1	
Ccdc80	CCDC80
Rhox2a	
Ttc22	TTC22
Adamts16	ADAMTS16
Gm19965	
Gypa	GYPA
Gypa	GYPB
Gypa	GYPE
Fndc3c1	
Nup107	NUP107
Slc25a21	SLC25A21
Zbtb8os	ZBTB8OS
Olfr459	OR9A2
Slc35a5	SLC35A5
Gm28363	
Piezo2	PIEZO2
Gm49336	NUP58
B020011L13Rik	ZNF775
Gm28360	ZNF195
Slco1a6	SLCO1A2
Dpep2	DPEP2
Gm28168	ZNF195
Rrs1	RRS1
Gm7145	ZNF195
Prps1l3	PRPS1
Atg3	ATG3
Gm29106	
Tgfb3	TGFB3
Ivns1abp	IVNS1ABP
Pars2	PARS2
Hcfc1r1	HCFC1R1
Tnfrsf12a	
Asap2	ASAP2
Mapk1	MAPK1
Zbtb8a	ZBTB8A
Adamts8	ADAMTS8
Pip	PIP
Cysltr1	CYSLTR1
Rhox3a	
Mfn2	MFN2
Fbxo11	FBXO11
Scgn	SCGN
Zw10	ZW10
Sval2	
Rhox4a	
Frem3	FREM3
Gm5127	
Dus2	DUS2
Sval1	
Gm29133	
Frrs1	FRRS1
Rhox3a2	
Sval3	
Zbtb44	ZBTB44
Serf1	SERF1A
A4galt	A4GALT
Rhox4a2	
Rtl3	RTL3
Sva	
Rhox2b	
Dpep2nb	DPEP2NB
Ddx28	DDX28
Lpar4	LPAR4
Gsdmc2	GSDMC
Btla	BTLA
Smarca5	SMARCA5
Tas2r139	TAS2R39
Slco1a5	SLCO1A2
Gmpr	GMPR
Rhox4b	
2310057J18Rik	C6orf58
Mlip	MLIP
P2ry10	P2RY10
Dennd6a	DENND6A
Palmd	PALMD
Rhox2c	
Cd200	CD200
Irx1	IRX1
P2ry10b	
Tas2r144	TAS2R40
4930455H04Rik	
Arfgap3	ARFGAP3
Iapp	IAPP
Smn1	SMN1
Smn1	SMN2
Rhox3c	
Ttc14	TTC14
Rhox4c	
Gstk1	GSTK1
Tro	TRO
Cldn6	CLDN6
Pwp1	PWP1
Gab1	GAB1
Gm609	
Cldn9	CLDN9
Tsn	TSN
Ypel1	YPEL1
Gsdmc3	GSDMC
Irx2	IRX2
Foxn2	FOXN2
Tmem139	TMEM139
Atxn1	ATXN1
Pyroxd1	PYROXD1
H2-Ke6	HSD17B8
Nfatc3	NFATC3
Nifk	NIFK
Rap1b	RAP1B
Gsdmc4	GSDMC
Zbtb8b	ZBTB8B
Zbtb8b	
Bsdc1	BSDC1
Adhfe1	
Adhfe1	ADHFE1
Adhfe1	
St14	ST14
Phc1	PHC1
Ift43	IFT43
Irx4	IRX4
Gm17783	
Soga3	SOGA3
Soga3	
Slc9c1	SLC9C1
Egflam	EGFLAM
Stmnd1	STMND1
Plod1	PLOD1
Rbm24	RBM24
Gm49353	
Kifbp	KIFBP
Ndufs6	NDUFS6
Twf2	TWF2
Ppp1r21	PPP1R21
Usp38	USP38
Mrpl36	MRPL36
Cap2	CAP2
Itgb1bp1	ITGB1BP1
Tssk3	TSSK3
2510039O18Rik	KIAA2013
Mtmr6	MTMR6
Esrp2	ESRP2
Fam229a	FAM229A
Atp2b3	ATP2B3
Nppb	NPPB
Gcsam	GCSAM
Swt1	SWT1
Marcksl1	MARCKSL1
Nppa	NPPA
Nfya	NFYA
Fam8a1	FAM8A1
Mipol1	MIPOL1
Amer2	AMER2
Ttc4	TTC4
Shisa3	SHISA3
Naip2	
BC016579	C3orf52
Nkx6-1	NKX6-1
9330159F19Rik	KIAA0408
Arf4	ARF4
Tmprss7	TMPRSS7
Pla2g15	PLA2G15
Zfp853	ZNF853
Ddx21	DDX21
Tlr9	TLR9
Tlr9	
Slc7a6	SLC7A6
Alas1	ALAS1
Pacsin2	PACSIN2
E130309D02Rik	C7orf26
Tagln3	TAGLN3
Prdm4	PRDM4
Scel	SCEL
Abhd10	ABHD10
Rhox2d	
Cds1	CDS1
Rhox4d	
Vxn	VXN
Apc	APC
Dusp9	DUSP9
Ppil2	PPIL2
Klc1	
Klc1	KLC1
Hdac1	HDAC1
Slc7a6os	SLC7A6OS
Cep170	CEP170
Gpr174	GPR174
Prmt7	PRMT7
Pptc7	PPTC7
Tmprss5	TMPRSS5
Ascl4	ASCL4
Naip5	
Gdnf	GDNF
Ddx50	DDX50
Wdr70	WDR70
Rhox2e	
Mroh7	MROH7-TTC4
Mroh7	MROH7
Itm2a	ITM2A
Copg1	COPG1
Cdk6	CDK6
Fubp1	FUBP1
Smpd3	SMPD3
Pde12	PDE12
Cyrib	CYRIB
Rtcb	RTCB
Carmil1	CARMIL1
Rhox3e	
Spata13	SPATA13
Spata13	
Rad9b	RAD9B
Inpp4b	INPP4B
Rhox4e	
Fam151a	FAM151A
Echdc1	ECHDC1
Rhox2f	
Rhox3f	
Rhox4f	
Slc39a7	SLC39A7
Lck	LCK
Ttll1	TTLL1
Rhox3g	
Rhox2g	
Fam133b	FAM133B
Tbx22	TBX22
Srp19	SRP19
C1qtnf9	C1QTNF9
C1qtnf9	C1QTNF9B
Stox1	STOX1
2610318N02Rik	
Ston1	STON1-GTF2A1L
Ston1	STON1
Gm4894	
Trmt1l	TRMT1L
Slain1	SLAIN1
Drd2	DRD2
Bpifc	BPIFC
Pisd	PISD
Fam167b	FAM167B
Reep5	REEP5
1520401A03Rik	LINC00514
Eif3i	EIF3I
Ankk1	ANKK1
Foxa1	FOXA1
Bik	BIK
Casp2	CASP2
Ttc6	TTC6
Txnl1	TXNL1
Sdf2l1	SDF2L1
Rhox4g	
Lrrc1	LRRC1
Rnf146	RNF146
Ccdc116	CCDC116
Dnah12	DNAH12
Mcat	MCAT
2610002M06Rik	
Gpatch2l	GPATCH2L
Clcn6	CLCN6
Tspo	TSPO
Ydjc	YDJC
Rhox3h	
Rnf2	RNF2
Ttll12	TTLL12
Rhox2h	
Rimklb	RIMKLB
Tent5d	TENT5D
Fbxo7	FBXO7
Nup153	NUP153
Ednrb	EDNRB
Oard1	OARD1
Zfp90	ZFP90
Sstr1	SSTR1
Pkd2l2	PKD2L2
Mybl1	MYBL1
Wmp	
Nup155	NUP155
1700109H08Rik	
Phldb2	PHLDB2
Clec14a	CLEC14A
Xrcc3	XRCC3
Maged2	MAGED2
Apobec2	APOBEC2
Gtf2a1l	GTF2A1L
Pou4f1	POU4F1
Gm20671	PISD
Cdh3	CDH3
Rbm48	RBM48
Obi1	OBI1
Rspo3	RSPO3
Hmces	HMCES
Pkmyt1	PKMYT1
Naip6	
Cpsf3	CPSF3
Vps29	VPS29
Mipep	MIPEP
Cenpw	CENPW
Tspo2	TSPO2
Fam13b	FAM13B
Syn3	SYN3
H1f10	H1-10
Paqr4	PAQR4
Usp45	USP45
Il15	IL15
Kremen2	KREMEN2
Lpcat1	LPCAT1
Klhl31	KLHL31
Lhcgr	
Lhcgr	LHCGR
Ttc12	TTC12
Fam160b1	FAM160B1
Vcpip1	VCPIP1
Timp3	TIMP3
Prr14l	PRR14L
Asb14	ASB14
Tpp2	TPP2
Fshr	FSHR
Mdm1	MDM1
Wnt8a	WNT8A
Mfap5	MFAP5
Cdh1	CDH1
Gclc	GCLC
Fam216a	FAM216A
Gm10184	KPNA2
Nme5	NME5
Unc5cl	UNC5CL
Sec23a	SEC23A
Cplane1	CPLANE1
Pnck	PNCK
Glis3	GLIS3
Zdhhc4	ZDHHC4
Brd8dc	
Ube2l3	UBE2L3
Ube2l3	UBE2L5
Wdr7	WDR7
Poc1a	POC1A
Zfp330	ZNF330
Flywch1	FLYWCH1
Appl1	APPL1
Iah1	IAH1
Rimbp3	RIMBP3B
Rimbp3	RIMBP3C
Rimbp3	RIMBP3
Plcxd2	PLCXD2
Gemin2	GEMIN2
Lrfn2	LRFN2
Acot11	ACOT11
Hic2	HIC2
Flywch2	FLYWCH2
Nipbl	NIPBL
Slc6a3	SLC6A3
Recql	RECQL
Rnf150	RNF150
Cd96	CD96
Esrrb	ESRRB
Tango6	TANGO6
Tnfrsf19	TNFRSF19
Trub1	TRUB1
Rxrb	RXRB
Naip1	
Gm4737	AHCY
Tmem191c	TMEM191C
Tmem191c	TMEM191B
Btg1b	
Btg1c	
Elovl5	ELOVL5
Gpn3	GPN3
Rhox10	
Rhox11	
Sipa1	SIPA1
Kif13a	KIF13A
Has3	HAS3
Rhox12	
Dusp7	DUSP7
Rhox13	RHOXF1
Mthfr	MTHFR
Zbtb33	ZBTB33
Chtf8	CHTF8
Zfyve21	ZFYVE21
Aplp2	APLP2
Hesx1	HESX1
Brwd3	BRWD3
Scube1	SCUBE1
